date,skhynix,kospi,krw,dxy,smh,gold,mag7,skh_volume
2020-08-20,67390.375,2274.219970703125,1181.2099609375,92.79000091552734,81.74799346923828,1933.800048828125,670.5311504553271,7260223.0
2020-08-21,69924.5390625,2304.590087890625,1184.2900390625,93.25,82.34058380126953,1934.5999755859375,680.0522012561705,7700029.0
2020-08-24,70863.140625,2329.830078125,1191.199951171875,93.30000305175781,83.07288360595703,1927.699951171875,682.9287429592407,4298619.0
2020-08-25,72271.015625,2366.72998046875,1188.25,93.0199966430664,84.01233673095703,1911.800048828125,689.8331106278799,3473488.0
2020-08-26,73960.46875,2369.320068359375,1186.4599609375,93.01000213623047,84.47967529296875,1940.699951171875,712.8310325261185,4741965.0
2020-08-27,74242.0390625,2344.449951171875,1183.8499755859375,93.01000213623047,83.29450225830078,1921.5999755859375,711.0236349215455,4223450.0
2020-08-28,73021.8828125,2353.800048828125,1186.5799560546875,92.37000274658203,84.61937713623047,1964.5999755859375,715.7361007638749,2511956.0
2020-08-31,70487.7109375,2326.169921875,1179.5899658203125,92.13999938964844,84.48929595947266,1967.5999755859375,732.3566174518129,5113128.0
2020-09-01,70581.5625,2349.550048828125,1187.0400390625,92.33999633789062,86.14662170410156,1968.199951171875,739.6205934131708,2538676.0
2020-09-02,70863.140625,2364.3701171875,1184.9200439453125,92.8499984741211,88.43024444580078,1934.4000244140625,744.4123696650656,2369360.0
2020-09-03,73866.6015625,2395.89990234375,1188.6500244140625,92.73999786376953,83.73291778564453,1927.5999755859375,695.3165260964328,7002529.0
2020-09-04,73866.6015625,2368.25,1190.780029296875,92.72000122070312,82.58146667480469,1923.9000244140625,685.6439854922238,4582566.0
2020-09-08,74523.6328125,2401.909912109375,1186.81005859375,93.4800033569336,78.91995239257812,1933.0,634.42418381435,3380355.0
2020-09-09,72552.609375,2375.81005859375,1189.239990234375,93.26000213623047,81.17949676513672,1944.699951171875,663.2874607885387,3918435.0
2020-09-10,71895.5859375,2396.47998046875,1184.3800048828125,93.33999633789062,80.15813446044922,1954.199951171875,649.809306537465,3541520.0
2020-09-11,73585.046875,2396.68994140625,1187.22998046875,93.33000183105469,80.00395965576172,1937.800048828125,644.3454365805758,2831262.0
2020-09-14,75086.7578125,2427.909912109375,1186.969970703125,93.06999969482422,81.80581665039062,1953.0999755859375,663.0968977262341,4099644.0
2020-09-15,76870.0859375,2443.580078125,1180.8399658203125,93.05000305175781,83.52574920654297,1956.300048828125,677.8394863153073,5899410.0
2020-09-16,76494.640625,2435.919921875,1179.25,93.20999908447266,82.49955749511719,1960.199951171875,660.9461703306894,3119110.0
2020-09-17,77151.6484375,2406.169921875,1172.0699462890625,92.97000122070312,82.3116683959961,1940.0,647.2926599277677,4055050.0
2020-09-18,78559.5234375,2412.39990234375,1168.6500244140625,92.93000030517578,81.06869506835938,1952.0999755859375,640.3697082685561,5199334.0
2020-09-21,79310.40625,2389.389892578125,1163.989990234375,93.54000091552734,81.10722351074219,1901.199951171875,645.2534701884606,4102947.0
2020-09-22,76306.8984375,2332.590087890625,1163.8499755859375,93.98999786376953,81.77208709716797,1898.5999755859375,653.9318513638964,4139983.0
2020-09-23,78465.6875,2333.239990234375,1162.5,94.38999938964844,79.90278625488281,1859.9000244140625,624.0807218273947,4439085.0
2020-09-24,79122.71875,2272.699951171875,1169.72998046875,94.3499984741211,80.60136413574219,1868.300048828125,631.1590860953045,6401560.0
2020-09-25,77808.671875,2278.7900390625,1168.5,94.58000183105469,81.5360107421875,1857.699951171875,650.1190745884965,3205596.0
2020-09-28,77433.2265625,2308.080078125,1173.43994140625,94.26000213623047,83.6076431274414,1872.800048828125,661.7178048493824,3154068.0
2020-09-29,78841.1171875,2327.889892578125,1166.4100341796875,93.88999938964844,84.05089569091797,1894.300048828125,662.3198059209033,4707898.0
2020-09-30,78841.1171875,2327.889892578125,1167.8599853515625,93.88999938964844,83.92562866210938,1887.5,669.6691973276844,4707898.0
2020-10-01,78841.1171875,2327.889892578125,1163.780029296875,93.70999908447266,85.99726867675781,1908.4000244140625,681.6507660290272,4707898.0
2020-10-05,78090.2578125,2358.0,1165.3599853515625,93.51000213623047,86.26225280761719,1912.5,673.9557606441626,3396894.0
2020-10-06,77902.5234375,2365.89990234375,1156.0899658203125,93.83000183105469,85.50585174560547,1901.0999755859375,659.8880378277793,2750145.0
2020-10-07,78277.953125,2386.93994140625,1163.8900146484375,93.62999725341797,87.33660888671875,1883.5999755859375,670.6261142063281,2254356.0
2020-10-08,77808.671875,2391.9599609375,1156.5,93.61000061035156,88.40614318847656,1888.5999755859375,673.6578047694246,3330824.0
2020-10-09,77808.671875,2391.9599609375,1150.3599853515625,93.05999755859375,89.92374420166016,1919.5,683.8783083463701,3330824.0
2020-10-12,80249.0,2403.72998046875,1142.6500244140625,93.06999969482422,91.50880432128906,1922.5,710.0328831046875,4464264.0
2020-10-13,82783.171875,2403.14990234375,1146.4000244140625,93.52999877929688,91.23419189453125,1888.5,709.448621659855,6375448.0
2020-10-14,81187.5859375,2380.47998046875,1147.8900146484375,93.37999725341797,90.75241088867188,1901.300048828125,706.5798122950017,3223767.0
2020-10-15,81750.7265625,2361.2099609375,1146.31005859375,93.86000061035156,90.40071868896484,1903.199951171875,698.8335859979316,2802900.0
2020-10-16,80061.2890625,2341.530029296875,1144.1300048828125,93.68000030517578,89.83704376220703,1900.800048828125,692.7381400828082,2435541.0
2020-10-19,81375.2890625,2346.739990234375,1141.1800537109375,93.43000030517578,89.393798828125,1906.4000244140625,677.4694661264326,3150011.0
2020-10-20,79967.40625,2358.409912109375,1137.0,93.06999969482422,89.466064453125,1910.4000244140625,681.8587625991279,6622637.0
2020-10-21,78653.390625,2370.860107421875,1136.0,92.61000061035156,88.89274597167969,1924.5999755859375,685.8784102886513,4925877.0
2020-10-22,78184.1015625,2355.050048828125,1132.030029296875,92.94999694824219,88.85902404785156,1901.0999755859375,685.3011723631598,2593975.0
2020-10-23,78747.2578125,2360.81005859375,1134.1500244140625,92.7699966430664,88.64704132080078,1902.0,690.5695936275442,2609595.0
2020-10-26,78090.2578125,2343.909912109375,1127.760009765625,93.05000305175781,86.74883270263672,1902.699951171875,678.8340613249565,1662847.0
2020-10-27,77527.0859375,2330.840087890625,1131.6400146484375,92.94000244140625,86.45014190673828,1908.800048828125,689.9479786814695,2265817.0
2020-10-28,77808.671875,2345.260009765625,1128.22998046875,93.41000366210938,83.66065216064453,1876.199951171875,655.9178497116787,1773556.0
2020-10-29,76682.3671875,2326.669921875,1134.1800537109375,93.95999908447266,85.72747802734375,1865.5999755859375,673.2244024176282,2637314.0
2020-10-30,74992.9296875,2267.14990234375,1129.52001953125,94.04000091552734,84.28695678710938,1877.4000244140625,649.7949033749236,2710477.0
2020-11-02,74711.34375,2300.159912109375,1135.6099853515625,94.05000305175781,84.94217681884766,1890.4000244140625,651.816296146176,2000394.0
2020-11-03,76400.78125,2343.31005859375,1132.1400146484375,93.55000305175781,86.71029663085938,1908.5,667.7319026209716,2057723.0
2020-11-04,78090.2578125,2357.320068359375,1130.3299560546875,93.41000366210938,89.8900375366211,1894.5999755859375,700.8042212807767,3782296.0
